project_id,issue_id,issue_key,snapshot_date,snapshot_number,issue_type,priority,status,story_points,story_points_missing,timespent,assignee,sprint,task_age_days,status_change_count,priority_change_count,assignee_change_count,story_point_change_count,estimate_change_count,changes_last_7_days,actual_duration_days,task_risk_level
18,78782,JRASERVER-69611,2019-07-24 15:12:51,1,Unknown,Unknown,Gathering Impact,0.0,1,0.0,Unknown,Unknown,10.202881944444444,1,0,0,0,0,1,376.3252199074074,Critical
18,78784,JRASERVER-69609,2019-07-15 12:33:45,1,Unknown,Unknown,Gathering Impact,0.0,1,0.0,Unknown,Unknown,2.838611111111111,1,0,0,0,0,1,32.043194444444445,High
18,78784,JRASERVER-69609,2019-07-24 10:07:50,2,Unknown,Unknown,In Progress,0.0,1,0.0,Unknown,Unknown,11.737280092592592,2,0,0,0,0,1,32.043194444444445,High
18,78784,JRASERVER-69609,2019-07-24 10:07:52,3,Unknown,Unknown,In Progress,0.0,1,0.0,46449,Unknown,11.73730324074074,2,0,1,0,0,2,32.043194444444445,High
18,78784,JRASERVER-69609,2019-07-24 10:09:22,4,Unknown,Unknown,Waiting for Release,0.0,1,0.0,46449,Unknown,11.738344907407408,3,0,1,0,0,3,32.043194444444445,High
18,78785,JRASERVER-69608,2019-07-15 12:48:10,1,Unknown,Unknown,Gathering Impact,0.0,1,0.0,Unknown,Unknown,3.0003587962962963,1,0,0,0,0,1,56.23674768518519,High
18,78788,JRASERVER-69605,2019-07-24 15:14:38,1,Unknown,Unknown,Gathering Impact,0.0,1,0.0,Unknown,Unknown,12.357476851851851,1,0,0,0,0,1,32.45042824074074,High
18,78788,JRASERVER-69605,2019-07-31 14:34:19,2,Unknown,High,Gathering Impact,0.0,1,0.0,Unknown,Unknown,19.329479166666665,1,1,0,0,0,2,32.45042824074074,High
18,78788,JRASERVER-69605,2019-08-08 14:29:19,3,Unknown,High,In Progress,0.0,1,0.0,Unknown,Unknown,27.326006944444444,2,1,0,0,0,1,32.45042824074074,High
18,78788,JRASERVER-69605,2019-08-08 14:29:25,4,Unknown,High,Waiting for Release,0.0,1,0.0,Unknown,Unknown,27.32607638888889,3,1,0,0,0,2,32.45042824074074,High
18,78788,JRASERVER-69605,2019-08-08 14:29:29,5,Unknown,High,Waiting for Release,0.0,1,0.0,45376,Unknown,27.326122685185187,3,1,1,0,0,3,32.45042824074074,High
18,78790,JRASERVER-69603,2019-07-24 15:14:57,1,Unknown,Unknown,Gathering Impact,0.0,1,0.0,Unknown,Unknown,12.783020833333332,1,0,0,0,0,1,417.43371527777776,Critical
18,78794,JRASERVER-69597,2019-07-24 15:16:17,1,Unknown,Unknown,Gathering Impact,0.0,1,0.0,Unknown,Unknown,13.517870370370373,1,0,0,0,0,1,286.4794097222222,Critical
18,78794,JRASERVER-69597,2019-08-14 10:00:42,2,Unknown,High,Gathering Impact,0.0,1,0.0,Unknown,Unknown,34.29871527777778,1,1,0,0,0,1,286.4794097222222,Critical
18,78794,JRASERVER-69597,2020-03-30 10:11:34,3,Unknown,High,Gathering Impact,0.0,1,0.0,45693,Unknown,263.3062615740741,1,1,1,0,0,1,286.4794097222222,Critical
18,78794,JRASERVER-69597,2020-04-22 14:16:49,4,Unknown,High,In Progress,0.0,1,0.0,45693,Unknown,286.47657407407405,2,1,1,0,0,1,286.4794097222222,Critical
18,78808,JRASERVER-69582,2019-07-10 12:35:19,1,Unknown,Unknown,Gathering Impact,0.0,1,0.0,Unknown,Unknown,1.0517476851851852,1,0,0,0,0,1,226.0971064814815,Critical
18,78808,JRASERVER-69582,2020-01-22 10:36:19,2,Unknown,Medium,Gathering Impact,0.0,1,0.0,Unknown,Unknown,196.9691087962963,1,1,0,0,0,1,226.0971064814815,Critical
18,78808,JRASERVER-69582,2020-02-20 13:40:07,3,Unknown,Medium,Gathering Impact,0.0,1,0.0,<UNKNOWN_USER>,Unknown,226.0967476851852,1,1,1,0,0,1,226.0971064814815,Critical
18,78822,JRASERVER-69568,2019-07-08 12:23:31,1,Unknown,Unknown,Gathering Impact,0.0,1,0.0,Unknown,Unknown,4.682696759259259,1,0,0,0,0,1,40.65440972222222,High
18,78822,JRASERVER-69568,2019-07-10 09:32:22,2,Unknown,High,Gathering Impact,0.0,1,0.0,Unknown,Unknown,6.563842592592593,1,1,0,0,0,2,40.65440972222222,High
18,78826,JRASERVER-69564,2019-07-03 15:34:10,1,Unknown,Unknown,Unknown,0.0,1,0.0,45499,Unknown,0.0357986111111111,0,0,1,0,0,1,18.720659722222223,Medium
18,78826,JRASERVER-69564,2019-07-03 15:35:36,2,Unknown,Unknown,Unknown,0.0,1,0.0,Unknown,Unknown,0.0367939814814814,0,0,2,0,0,2,18.720659722222223,Medium
18,78826,JRASERVER-69564,2019-07-04 07:10:23,3,Unknown,Unknown,Gathering Impact,0.0,1,0.0,Unknown,Unknown,0.6859490740740741,1,0,2,0,0,3,18.720659722222223,Medium
18,78826,JRASERVER-69564,2019-07-22 02:57:31,4,Unknown,Unknown,In Progress,0.0,1,0.0,Unknown,Unknown,18.510347222222222,2,0,2,0,0,1,18.720659722222223,Medium
18,78826,JRASERVER-69564,2019-07-22 02:57:58,5,Unknown,Unknown,Waiting for Release,0.0,1,0.0,Unknown,Unknown,18.510659722222226,4,0,2,0,0,3,18.720659722222223,Medium
18,78836,JRASERVER-69553,2019-07-03 09:24:23,1,Unknown,Unknown,Gathering Impact,0.0,1,0.0,Unknown,Unknown,1.7239930555555556,1,0,0,0,0,1,202.9150925925926,Critical
18,78839,JRASERVER-69550,2019-07-01 12:32:36,1,Unknown,Unknown,Gathering Impact,0.0,1,0.0,Unknown,Unknown,0.3529050925925926,1,0,0,0,0,1,70.65019675925926,High
18,78839,JRASERVER-69550,2019-07-18 08:46:20,2,Unknown,Unknown,Gathering Impact,0.0,1,0.0,46031,Unknown,17.195775462962963,1,0,1,0,0,1,70.65019675925926,High
18,78839,JRASERVER-69550,2019-07-18 08:47:54,3,Unknown,Unknown,In Progress,0.0,1,0.0,46031,Unknown,17.196863425925926,2,0,1,0,0,2,70.65019675925926,High
18,78839,JRASERVER-69550,2019-07-18 11:07:01,4,Unknown,Unknown,Waiting for Release,0.0,1,0.0,46031,Unknown,17.29347222222222,3,0,1,0,0,3,70.65019675925926,High
18,78854,JRASERVER-69532,2019-06-26 06:29:05,1,Unknown,Unknown,Unknown,0.0,1,0.0,45343,Unknown,0.00125,0,0,1,0,0,1,5.745706018518519,Low
18,78854,JRASERVER-69532,2019-07-01 18:03:06,2,Unknown,Unknown,In Progress,0.0,1,0.0,45343,Unknown,5.483206018518518,1,0,1,0,0,2,5.745706018518519,Low
18,78854,JRASERVER-69532,2019-07-01 18:03:10,3,Unknown,Unknown,Waiting for Release,0.0,1,0.0,45343,Unknown,5.483252314814815,2,0,1,0,0,3,5.745706018518519,Low
18,78861,JRASERVER-69523,2019-06-26 09:10:37,1,Unknown,High,Unknown,0.0,1,0.0,Unknown,Unknown,1.5284143518518518,0,1,0,0,0,1,24.49975694444445,Medium
18,78861,JRASERVER-69523,2019-06-26 14:15:23,2,Unknown,High,Gathering Impact,0.0,1,0.0,Unknown,Unknown,1.7400578703703704,1,1,0,0,0,2,24.49975694444445,Medium
18,78864,JRASERVER-69519,2019-06-24 10:16:50,1,Unknown,Unknown,Unknown,0.0,1,0.0,Unknown,Unknown,0.0003356481481481,0,0,1,0,0,1,77.38994212962963,High
18,78864,JRASERVER-69519,2019-06-26 10:30:08,2,Unknown,Unknown,Gathering Impact,0.0,1,0.0,Unknown,Unknown,2.0095717592592592,1,0,1,0,0,2,77.38994212962963,High
18,78864,JRASERVER-69519,2019-07-03 10:17:18,3,Unknown,Unknown,In Progress,0.0,1,0.0,Unknown,Unknown,9.000659722222222,2,0,1,0,0,2,77.38994212962963,High
18,78864,JRASERVER-69519,2019-07-03 10:17:27,4,Unknown,Unknown,In Progress,0.0,1,0.0,45494,Unknown,9.000763888888889,2,0,2,0,0,3,77.38994212962963,High
18,78864,JRASERVER-69519,2019-08-08 12:32:17,5,Unknown,High,Waiting for Release,0.0,1,0.0,45494,Unknown,45.09439814814815,3,1,2,0,0,1,77.38994212962963,High
18,78865,JRASERVER-69518,2019-07-10 14:33:55,1,Unknown,Unknown,Gathering Impact,0.0,1,0.0,Unknown,Unknown,18.861782407407407,1,0,0,0,0,1,177.91076388888888,Critical
18,78865,JRASERVER-69518,2019-09-30 11:00:27,2,Unknown,Unknown,In Progress,0.0,1,0.0,Unknown,Unknown,100.71354166666669,2,0,0,0,0,1,177.91076388888888,Critical
18,78865,JRASERVER-69518,2019-09-30 11:00:35,3,Unknown,Unknown,Waiting for Release,0.0,1,0.0,Unknown,Unknown,100.71363425925928,3,0,0,0,0,2,177.91076388888888,Critical
18,78865,JRASERVER-69518,2019-09-30 17:20:14,4,Unknown,Unknown,Waiting for Release,0.0,1,0.0,45769,Unknown,100.9772800925926,3,0,1,0,0,3,177.91076388888888,Critical
18,78878,JRASERVER-69503,2019-06-26 14:12:07,1,Unknown,Unknown,Gathering Impact,0.0,1,0.0,Unknown,Unknown,7.01707175925926,1,0,0,0,0,1,217.97979166666667,Critical
18,78878,JRASERVER-69503,2020-01-23 13:11:09,2,Unknown,Unknown,Gathering Impact,0.0,1,0.0,45358,Unknown,217.9747337962963,1,0,1,0,0,1,217.97979166666667,Critical
18,78878,JRASERVER-69503,2020-01-23 13:11:16,3,Unknown,Unknown,In Progress,0.0,1,0.0,45358,Unknown,217.9748148148148,2,0,1,0,0,2,217.97979166666667,Critical
18,78922,JRASERVER-69453,2019-07-11 14:39:52,1,Bug,Unknown,Unknown,0.0,1,0.0,Unknown,Unknown,72.94966435185185,0,0,0,0,0,3,76.88163194444445,High
18,78922,JRASERVER-69453,2019-07-15 12:42:40,2,Bug,Low,Gathering Impact,0.0,1,0.0,Unknown,Unknown,76.86827546296297,2,1,0,0,0,4,76.88163194444445,High
18,78922,JRASERVER-69453,2019-07-15 12:45:09,3,Bug,High,Gathering Impact,0.0,1,0.0,Unknown,Unknown,76.87,2,2,0,0,0,5,76.88163194444445,High
18,78924,JRASERVER-69451,2019-06-10 15:04:12,1,Unknown,Unknown,Gathering Impact,0.0,1,0.0,Unknown,Unknown,3.966608796296296,1,0,0,0,0,1,227.9217361111111,Critical
18,78928,JRASERVER-69446,2019-06-06 08:09:19,1,Unknown,High,Unknown,0.0,1,0.0,Unknown,Unknown,0.0003356481481481,0,1,0,0,0,1,405.22041666666667,Critical
18,78928,JRASERVER-69446,2019-06-10 15:16:52,2,Unknown,High,Gathering Impact,0.0,1,0.0,Unknown,Unknown,4.29724537037037,1,1,0,0,0,2,405.22041666666667,Critical
18,78928,JRASERVER-69446,2020-06-09 13:03:13,3,Unknown,High,Short Term Backlog,0.0,1,0.0,Unknown,Unknown,369.2044328703704,2,1,0,0,0,1,405.22041666666667,Critical
18,78928,JRASERVER-69446,2020-06-09 13:03:17,4,Unknown,High,Short Term Backlog,0.0,1,0.0,46093,Unknown,369.20447916666666,2,1,1,0,0,2,405.22041666666667,Critical
18,78928,JRASERVER-69446,2020-06-15 13:34:33,5,Unknown,High,Waiting for Release,0.0,1,0.0,46093,Unknown,375.2261921296296,4,1,1,0,0,4,405.22041666666667,Critical
18,78945,JRASERVER-69419,2019-05-31 13:33:55,1,Unknown,High,Unknown,0.0,1,0.0,Unknown,Unknown,0.060162037037037,0,1,0,0,0,1,39.26179398148148,High
18,78945,JRASERVER-69419,2019-06-03 14:37:52,2,Unknown,High,Gathering Impact,0.0,1,0.0,Unknown,Unknown,3.1045717592592594,1,1,0,0,0,2,39.26179398148148,High
18,78945,JRASERVER-69419,2019-06-04 10:42:29,3,Unknown,High,In Progress,0.0,1,0.0,Unknown,Unknown,3.9411111111111112,2,1,0,0,0,3,39.26179398148148,High
18,78945,JRASERVER-69419,2019-06-04 10:42:31,4,Unknown,High,In Progress,0.0,1,0.0,45420,Unknown,3.9411342592592593,2,1,1,0,0,4,39.26179398148148,High
18,78945,JRASERVER-69419,2019-06-06 08:59:56,5,Unknown,High,Waiting for Release,0.0,1,0.0,45420,Unknown,5.8698958333333335,4,1,1,0,0,6,39.26179398148148,High
18,78959,JRASERVER-69405,2019-05-29 14:08:38,1,Unknown,Unknown,Gathering Impact,0.0,1,0.0,Unknown,Unknown,0.3036921296296296,1,0,0,0,0,1,243.2436111111111,Critical
18,78959,JRASERVER-69405,2019-07-10 09:40:48,2,Unknown,High,Gathering Impact,0.0,1,0.0,Unknown,Unknown,42.11769675925926,1,1,0,0,0,1,243.2436111111111,Critical
18,78959,JRASERVER-69405,2019-09-04 12:56:25,3,Unknown,Medium,Gathering Impact,0.0,1,0.0,Unknown,Unknown,98.25354166666666,1,2,0,0,0,1,243.2436111111111,Critical
18,78959,JRASERVER-69405,2020-01-27 12:41:54,4,Unknown,Medium,Gathering Impact,0.0,1,0.0,45358,Unknown,243.24346064814816,1,2,1,0,0,1,243.2436111111111,Critical
14,121142,BAM-21125,2020-10-14 09:19:40,1,Unknown,Unknown,Unknown,0.0,1,0.0,81891,Unknown,0.0726041666666666,0,0,1,0,0,1,1.2190625,Low
14,121142,BAM-21125,2020-10-14 09:19:44,2,Unknown,Unknown,In Progress,0.0,1,0.0,81891,Unknown,0.0726504629629629,1,0,1,0,0,2,1.2190625,Low
14,121142,BAM-21125,2020-10-14 20:42:33,3,Unknown,Unknown,Waiting for Release,0.0,1,0.0,81891,Unknown,0.5468287037037037,2,0,1,0,0,3,1.2190625,Low
14,121174,BAM-21084,2020-09-17 05:41:17,1,Unknown,Unknown,Unknown,0.0,1,0.0,81889,Unknown,0.0001041666666666,0,0,1,0,0,1,0.0002314814814814,Low
14,121176,BAM-21082,2020-09-15 10:08:39,1,Unknown,Unknown,In Progress,0.0,1,0.0,Unknown,Unknown,0.0001504629629629,1,0,0,0,0,1,30.11261574074074,High
14,121176,BAM-21082,2020-09-15 10:08:41,2,Unknown,Unknown,In Progress,0.0,1,0.0,81915,Unknown,0.0001736111111111,1,0,1,0,0,2,30.11261574074074,High
14,121176,BAM-21082,2020-09-15 10:08:45,3,Unknown,Unknown,Waiting for Release,0.0,1,0.0,81915,Unknown,0.0002199074074074,2,0,1,0,0,3,30.11261574074074,High
14,121176,BAM-21082,2020-09-15 10:08:48,4,Unknown,Unknown,In Review,0.0,1,0.0,81915,Unknown,0.0002546296296296,3,0,1,0,0,4,30.11261574074074,High
14,121176,BAM-21082,2020-09-15 12:57:21,5,Unknown,Unknown,Waiting for Release,0.0,1,0.0,81915,Unknown,0.1173032407407407,4,0,1,0,0,5,30.11261574074074,High
14,121179,BAM-21076,2020-09-11 11:21:37,1,Unknown,Unknown,Unknown,0.0,1,0.0,81891,Unknown,0.6924074074074074,0,0,1,0,0,1,34.75346064814815,High
14,121179,BAM-21076,2020-09-11 11:24:35,2,Unknown,Unknown,In Progress,0.0,1,0.0,81891,Unknown,0.6944675925925926,1,0,1,0,0,2,34.75346064814815,High
14,121179,BAM-21076,2020-09-14 09:07:54,3,Unknown,Unknown,Waiting for Release,0.0,1,0.0,81891,Unknown,3.599548611111111,2,0,1,0,0,3,34.75346064814815,High
14,121182,BAM-21073,2020-09-08 15:40:10,1,Unknown,Unknown,Unknown,0.0,1,0.0,81889,Unknown,0.0226041666666666,0,0,1,0,0,1,0.0227083333333333,Low
14,121187,BAM-21068,2020-09-02 20:32:44,1,Unknown,Unknown,Gathering Impact,0.0,1,0.0,Unknown,Unknown,0.9772685185185184,1,0,0,0,0,1,43.65633101851852,High
14,121187,BAM-21068,2020-09-04 10:46:37,2,Unknown,Unknown,Gathering Impact,0.0,1,0.0,81891,Unknown,2.570243055555556,1,0,1,0,0,2,43.65633101851852,High
14,121187,BAM-21068,2020-09-04 10:46:40,3,Unknown,Unknown,In Progress,0.0,1,0.0,81891,Unknown,2.5702777777777777,2,0,1,0,0,3,43.65633101851852,High
14,121187,BAM-21068,2020-09-04 11:18:04,4,Unknown,Unknown,Waiting for Release,0.0,1,0.0,81891,Unknown,2.592083333333333,3,0,1,0,0,4,43.65633101851852,High
14,121194,BAM-21059,2020-08-27 14:16:32,1,Unknown,Unknown,Unknown,0.0,1,0.0,81889,Unknown,0.0017361111111111,0,0,1,0,0,1,6.7504282407407405,Low
14,121194,BAM-21059,2020-08-27 15:13:04,2,Unknown,Unknown,In Progress,0.0,1,0.0,81889,Unknown,0.0409953703703703,1,0,1,0,0,2,6.7504282407407405,Low
14,121194,BAM-21059,2020-08-27 15:22:33,3,Unknown,Unknown,In Review,0.0,1,0.0,81889,Unknown,0.0475810185185185,2,0,1,0,0,3,6.7504282407407405,Low
14,121194,BAM-21059,2020-08-31 09:59:50,4,Unknown,Unknown,Waiting for Release,0.0,1,0.0,81889,Unknown,3.823472222222222,3,0,1,0,0,4,6.7504282407407405,Low
14,121199,BAM-21054,2020-09-01 14:21:21,1,Unknown,Unknown,Short Term Backlog,0.0,1,0.0,Unknown,Unknown,6.307141203703703,1,0,0,0,0,1,50.24412037037037,High
14,121199,BAM-21054,2020-09-30 12:26:00,2,Unknown,Unknown,In Progress,0.0,1,0.0,Unknown,Unknown,35.22703703703704,2,0,0,0,0,1,50.24412037037037,High
14,121199,BAM-21054,2020-09-30 12:26:02,3,Unknown,Unknown,Waiting for Release,0.0,1,0.0,Unknown,Unknown,35.22706018518519,3,0,0,0,0,2,50.24412037037037,High
14,121199,BAM-21054,2020-09-30 12:26:06,4,Unknown,Unknown,Waiting for Release,0.0,1,0.0,81930,Unknown,35.227106481481485,3,0,1,0,0,3,50.24412037037037,High
14,121200,BAM-21053,2020-09-01 14:17:25,1,Unknown,Unknown,Short Term Backlog,0.0,1,0.0,Unknown,Unknown,6.986099537037037,1,0,0,0,0,1,50.92579861111111,High
14,121200,BAM-21053,2020-09-09 10:01:36,2,Unknown,Unknown,Short Term Backlog,0.0,1,0.0,81889,Unknown,14.808449074074074,1,0,1,0,0,1,50.92579861111111,High
14,121200,BAM-21053,2020-09-09 10:01:56,3,Unknown,Unknown,In Progress,0.0,1,0.0,81889,Unknown,14.808680555555556,2,0,1,0,0,2,50.92579861111111,High
14,121200,BAM-21053,2020-09-09 10:01:59,4,Unknown,Unknown,Waiting for Release,0.0,1,0.0,81889,Unknown,14.808715277777775,3,0,1,0,0,3,50.92579861111111,High
14,121205,BAM-21048,2020-08-21 19:41:17,1,Unknown,Unknown,Unknown,0.0,1,0.0,81891,Unknown,682.0007870370371,0,0,1,0,0,1,682.0009953703703,Critical
14,121211,BAM-21040,2020-08-18 13:53:32,1,Unknown,Unknown,Unknown,0.0,1,0.0,81889,Unknown,0.0015393518518518,0,0,1,0,0,1,15.766203703703704,Medium
14,121211,BAM-21040,2020-08-18 14:04:27,2,Unknown,Unknown,In Progress,0.0,1,0.0,81889,Unknown,0.0091203703703703,1,0,1,0,0,2,15.766203703703704,Medium
14,121211,BAM-21040,2020-08-18 14:04:30,3,Unknown,Unknown,Waiting for Release,0.0,1,0.0,81889,Unknown,0.0091550925925925,2,0,1,0,0,3,15.766203703703704,Medium
14,121214,BAM-21037,2020-08-18 14:19:49,1,Unknown,Unknown,Short Term Backlog,0.0,1,0.0,Unknown,Unknown,5.339965277777778,1,0,0,0,0,1,42.08511574074074,High
14,121214,BAM-21037,2020-09-14 22:18:01,2,Unknown,Unknown,Short Term Backlog,0.0,1,0.0,81891,Unknown,32.67204861111111,1,0,1,0,0,1,42.08511574074074,High
14,121214,BAM-21037,2020-09-14 22:18:05,3,Unknown,Unknown,In Progress,0.0,1,0.0,81891,Unknown,32.672094907407406,2,0,1,0,0,2,42.08511574074074,High
14,121214,BAM-21037,2020-09-16 12:10:39,4,Unknown,Unknown,Waiting for Release,0.0,1,0.0,81891,Unknown,34.2502662037037,3,0,1,0,0,3,42.08511574074074,High
14,121215,BAM-21036,2020-08-22 21:50:04,1,Unknown,Unknown,In Progress,0.0,1,0.0,Unknown,Unknown,9.989155092592592,1,0,0,0,0,1,21.421886574074072,Medium
14,121215,BAM-21036,2020-08-25 11:56:43,2,Unknown,Unknown,In Progress,0.0,1,0.0,81891,Unknown,12.57710648148148,1,0,1,0,0,2,21.421886574074072,Medium
14,121215,BAM-21036,2020-08-25 13:33:03,3,Unknown,Unknown,Waiting for Release,0.0,1,0.0,81891,Unknown,12.64400462962963,2,0,1,0,0,3,21.421886574074072,Medium
14,121216,BAM-21034,2020-08-11 11:06:17,1,Unknown,Unknown,Unknown,0.0,1,0.0,81891,Unknown,0.0160069444444444,0,0,1,0,0,1,22.896828703703704,Medium
14,121216,BAM-21034,2020-08-11 11:06:20,2,Unknown,Unknown,In Progress,0.0,1,0.0,81891,Unknown,0.0160416666666666,1,0,1,0,0,2,22.896828703703704,Medium
14,121216,BAM-21034,2020-08-12 12:58:18,3,Unknown,Unknown,Waiting for Release,0.0,1,0.0,81891,Unknown,1.0937962962962964,2,0,1,0,0,3,22.896828703703704,Medium
14,121217,BAM-21033,2020-08-11 14:36:39,1,Unknown,Unknown,Long Term Backlog,0.0,1,0.0,Unknown,Unknown,3.790497685185185,1,0,0,0,0,1,26.52523148148148,Medium
14,121217,BAM-21033,2020-08-18 14:08:50,2,Unknown,Unknown,Long Term Backlog,0.0,1,0.0,81889,Unknown,10.771180555555556,1,0,1,0,0,2,26.52523148148148,Medium
14,121217,BAM-21033,2020-08-18 14:25:11,3,Unknown,Unknown,In Progress,0.0,1,0.0,81889,Unknown,10.782534722222222,2,0,1,0,0,3,26.52523148148148,Medium
14,121217,BAM-21033,2020-08-18 14:33:19,4,Unknown,Unknown,Waiting for Release,0.0,1,0.0,81889,Unknown,10.78818287037037,3,0,1,0,0,4,26.52523148148148,Medium
14,121222,BAM-21028,2020-08-04 14:31:11,1,Unknown,Unknown,Short Term Backlog,0.0,1,0.0,Unknown,Unknown,0.1495486111111111,1,0,0,0,0,1,29.888078703703705,Medium
14,121222,BAM-21028,2020-08-17 22:23:12,2,Unknown,Unknown,Short Term Backlog,0.0,1,0.0,81891,Unknown,13.477337962962965,1,0,1,0,0,1,29.888078703703705,Medium
14,121222,BAM-21028,2020-08-17 22:23:17,3,Unknown,Unknown,In Progress,0.0,1,0.0,81891,Unknown,13.477395833333333,2,0,1,0,0,2,29.888078703703705,Medium
14,121222,BAM-21028,2020-09-02 09:33:11,4,Unknown,Unknown,Waiting for Release,0.0,1,0.0,81891,Unknown,28.942604166666666,3,0,1,0,0,1,29.888078703703705,Medium
14,121225,BAM-21025,2020-08-04 14:25:15,1,Unknown,Unknown,Short Term Backlog,0.0,1,0.0,Unknown,Unknown,6.977604166666667,1,0,0,0,0,1,36.72024305555556,High
14,121225,BAM-21025,2020-08-14 18:29:51,2,Unknown,Unknown,Short Term Backlog,0.0,1,0.0,81891,Unknown,17.147465277777776,1,0,1,0,0,1,36.72024305555556,High
14,121225,BAM-21025,2020-08-14 18:29:54,3,Unknown,Unknown,In Progress,0.0,1,0.0,81891,Unknown,17.1475,2,0,1,0,0,2,36.72024305555556,High
14,121225,BAM-21025,2020-08-18 09:25:53,4,Unknown,Unknown,Waiting for Release,0.0,1,0.0,81891,Unknown,20.76971064814815,3,0,1,0,0,3,36.72024305555556,High
14,121230,BAM-21018,2020-07-23 17:38:52,1,Unknown,Unknown,Unknown,0.0,1,0.0,81894,Unknown,1.3060532407407408,0,0,1,0,0,1,2.0449652777777776,Low
14,121230,BAM-21018,2020-07-23 17:38:58,2,Unknown,Unknown,In Progress,0.0,1,0.0,81894,Unknown,1.3061226851851853,1,0,1,0,0,2,2.0449652777777776,Low
14,121230,BAM-21018,2020-07-23 17:39:02,3,Unknown,Unknown,Waiting for Release,0.0,1,0.0,81894,Unknown,1.3061689814814814,2,0,1,0,0,3,2.0449652777777776,Low
14,121246,BAM-21002,2020-07-08 09:11:13,1,Unknown,Unknown,Unknown,0.0,1,0.0,81891,Unknown,0.0450925925925925,0,0,1,0,0,1,2.181747685185185,Low
14,121246,BAM-21002,2020-07-09 20:18:54,2,Unknown,Unknown,Unknown,0.0,1,0.0,81915,Unknown,1.508761574074074,0,0,2,0,0,2,2.181747685185185,Low
14,121247,BAM-21001,2020-07-09 13:02:00,1,Unknown,Unknown,Unknown,0.0,1,0.0,81889,Unknown,1.752025462962963,0,0,1,0,0,1,57.55146990740741,High
14,121247,BAM-21001,2020-07-09 13:09:10,2,Unknown,Unknown,In Progress,0.0,1,0.0,81889,Unknown,1.7570023148148148,1,0,1,0,0,2,57.55146990740741,High
14,121247,BAM-21001,2020-07-09 13:10:30,3,Unknown,Unknown,Gathering Interest,0.0,1,0.0,81889,Unknown,1.7579282407407408,2,0,1,0,0,3,57.55146990740741,High
14,121247,BAM-21001,2020-08-24 11:55:50,4,Unknown,Unknown,In Progress,0.0,1,0.0,81889,Unknown,47.70607638888889,3,0,1,0,0,1,57.55146990740741,High
14,121247,BAM-21001,2020-08-24 11:56:15,5,Unknown,Unknown,Waiting for Release,0.0,1,0.0,81889,Unknown,47.70636574074074,4,0,1,0,0,2,57.55146990740741,High
14,121252,BAM-20996,2020-07-01 21:41:10,1,Unknown,Unknown,Unknown,0.0,1,0.0,81891,Unknown,0.0014699074074074,0,0,1,0,0,1,22.57212962962963,Medium
14,121252,BAM-20996,2020-07-01 21:41:13,2,Unknown,Unknown,In Progress,0.0,1,0.0,81891,Unknown,0.0015046296296296,1,0,1,0,0,2,22.57212962962963,Medium
14,121252,BAM-20996,2020-07-02 11:50:46,3,Unknown,Unknown,Waiting for Release,0.0,1,0.0,81891,Unknown,0.5914699074074075,2,0,1,0,0,3,22.57212962962963,Medium
14,121253,BAM-20995,2020-06-30 14:27:20,1,Unknown,Unknown,Short Term Backlog,0.0,1,0.0,Unknown,Unknown,1.075416666666667,1,0,0,0,0,1,24.94736111111111,Medium
14,121253,BAM-20995,2020-06-30 22:38:16,2,Unknown,Unknown,Short Term Backlog,0.0,1,0.0,81891,Unknown,1.4163425925925923,1,0,1,0,0,2,24.94736111111111,Medium
14,121253,BAM-20995,2020-06-30 22:40:24,3,Unknown,Unknown,In Progress,0.0,1,0.0,81891,Unknown,1.4178240740740742,2,0,1,0,0,3,24.94736111111111,Medium
14,121253,BAM-20995,2020-07-02 11:46:34,4,Unknown,Unknown,Waiting for Release,0.0,1,0.0,81891,Unknown,2.963773148148148,3,0,1,0,0,4,24.94736111111111,Medium
14,121261,BAM-20987,2020-06-22 22:09:17,1,Unknown,Unknown,Unknown,0.0,1,0.0,81891,Unknown,0.0140625,0,0,1,0,0,1,31.5675,High
14,121261,BAM-20987,2020-06-22 22:09:26,2,Unknown,Unknown,In Progress,0.0,1,0.0,81891,Unknown,0.0141666666666666,1,0,1,0,0,2,31.5675,High
14,121261,BAM-20987,2020-06-22 22:09:36,3,Unknown,Unknown,Waiting for Release,0.0,1,0.0,81891,Unknown,0.0142824074074074,2,0,1,0,0,3,31.5675,High
14,121262,BAM-20986,2020-06-22 21:01:23,1,Unknown,Unknown,In Progress,0.0,1,0.0,Unknown,Unknown,0.0006134259259259,1,0,0,0,0,1,31.598900462962963,High
14,121262,BAM-20986,2020-06-22 21:01:25,2,Unknown,Unknown,In Progress,0.0,1,0.0,81891,Unknown,0.000636574074074,1,0,1,0,0,2,31.598900462962963,High
14,121262,BAM-20986,2020-06-22 21:13:54,3,Unknown,Unknown,In Review,0.0,1,0.0,81891,Unknown,0.0093055555555555,2,0,1,0,0,3,31.598900462962963,High
14,121262,BAM-20986,2020-06-23 10:01:27,4,Unknown,Unknown,Waiting for Release,0.0,1,0.0,81891,Unknown,0.5423263888888888,3,0,1,0,0,4,31.598900462962963,High
14,121270,BAM-20977,2020-06-12 15:04:49,1,Unknown,High,Unknown,0.0,1,0.0,Unknown,Unknown,0.009375,0,1,0,0,0,1,41.85527777777778,High
