project_id,issue_id,issue_key,snapshot_date,snapshot_number,issue_type,priority,status,story_points,story_points_missing,timespent,assignee,sprint,task_age_days,status_change_count,priority_change_count,assignee_change_count,story_point_change_count,estimate_change_count,changes_last_7_days,actual_duration_days,task_risk_level
3,6106,NEXUS-15795,2018-02-05 14:48:42,4,Bug,Major,To Be Tested,1.0,0,0.0,Unknown,Unknown,2.860358796296296,3,0,2,1,0,6,2.875775462962963,Low
3,6106,NEXUS-15795,2018-02-05 15:10:47,5,Bug,Major,Closed,1.0,0,0.0,484,Unknown,2.8756944444444446,4,0,3,1,0,8,2.875775462962963,Low
3,6108,NEXUS-15776,2018-02-01 19:45:39,1,Bug,Major,Closed,0.0,1,0.0,Unknown,Unknown,0.02917824074074074,0,0,0,0,0,0,0.8479398148148148,Low
3,6108,NEXUS-15776,2018-02-01 21:01:06,2,Bug,Critical,Closed,0.0,1,0.0,Unknown,Unknown,0.08157407407407408,0,1,0,0,0,1,0.8479398148148148,Low
3,6109,NEXUS-15768,2018-02-01 12:56:20,1,Improvement,Major,New,1.0,0,0.0,Unknown,Unknown,0.0009606481481481482,0,0,0,0,0,0,76.10783564814815,High
3,6109,NEXUS-15768,2018-04-18 12:18:24,2,Improvement,Major,Open,1.0,0,0.0,464.0,Unknown,75.97461805555555,1,0,1,0,0,0,76.10783564814815,High
3,6109,NEXUS-15768,2018-04-18 12:19:16,3,Improvement,Major,In Development,1.0,0,0.0,464.0,Unknown,75.9752199074074,2,0,1,0,0,2,76.10783564814815,High
3,6110,NEXUS-15765,2018-02-07 16:18:04,1,Bug,Minor,New,0.0,1,0.0,Unknown,Unknown,6.714988425925926,0,0,0,0,0,0,376.86899305555556,Critical
3,6110,NEXUS-15765,2018-02-07 16:18:08,2,Bug,Minor,New,2.0,0,0.0,Unknown,Unknown,6.715034722222223,0,0,0,1,0,1,376.86899305555556,Critical
3,6111,NEXUS-15762,2018-02-06 17:10:39,1,Bug,Major,Open,0.0,1,0.0,Unknown,Unknown,5.838587962962963,1,0,0,0,0,0,225.93209490740742,Critical
3,6111,NEXUS-15762,2018-09-12 21:07:50,2,Bug,Major,Open,2.0,0,0.0,877,Unknown,224.00329861111112,1,0,1,1,0,0,225.93209490740742,Critical
3,6111,NEXUS-15762,2018-09-13 13:58:56,3,Bug,Major,In Development,2.0,0,0.0,877,Unknown,224.7054513888889,2,0,1,1,0,2,225.93209490740742,Critical
3,6111,NEXUS-15762,2018-09-14 16:18:30,4,Bug,Major,Waiting for Review,2.0,0,0.0,877,Unknown,225.8023726851852,3,0,1,1,0,3,225.93209490740742,Critical
3,6111,NEXUS-15762,2018-09-14 19:24:42,5,Bug,Major,To Be Tested,2.0,0,0.0,Unknown,Unknown,225.93167824074075,4,0,2,1,0,5,225.93209490740742,Critical
3,6114,NEXUS-15746,2018-02-06 17:37:24,1,Bug,Major,New,0.0,1,0.0,Unknown,Unknown,7.022002314814815,0,0,0,0,0,0,14.262048611111112,Medium
3,6114,NEXUS-15746,2018-02-06 19:25:22,2,Bug,Major,Open,0.0,1,0.0,465,Unknown,7.096979166666666,1,0,1,0,0,2,14.262048611111112,Medium
3,6114,NEXUS-15746,2018-02-06 19:53:24,3,Bug,Major,Open,0.0,1,0.0,Unknown,Unknown,7.116446759259259,1,0,2,0,0,3,14.262048611111112,Medium
3,6114,NEXUS-15746,2018-02-09 14:21:33,4,Bug,Major,Waiting for Review,0.0,1,0.0,Unknown,Unknown,9.88599537037037,3,0,3,0,0,6,14.262048611111112,Medium
3,6114,NEXUS-15746,2018-02-13 16:49:56,5,Bug,Major,To Be Tested,0.0,1,0.0,490.0,Unknown,13.989039351851853,4,0,4,0,0,8,14.262048611111112,Medium
3,6115,NEXUS-15745,2018-01-30 15:41:17,1,Bug,Major,New,0.0,1,0.0,Unknown,Unknown,0.0024074074074074076,0,0,0,0,0,0,49.872951388888886,High
3,6115,NEXUS-15745,2018-03-06 21:10:45,2,Bug,Major,Open,2.0,0,0.0,Unknown,Unknown,35.231203703703706,1,0,0,1,0,0,49.872951388888886,High
3,6115,NEXUS-15745,2018-03-15 13:42:58,3,Bug,Major,In Development,2.0,0,0.0,464,Unknown,43.92024305555555,2,0,1,1,0,1,49.872951388888886,High
3,6115,NEXUS-15745,2018-03-20 15:20:27,4,Bug,Major,Waiting for Review,2.0,0,0.0,464,Unknown,48.987939814814816,3,0,1,1,0,2,49.872951388888886,High
3,6115,NEXUS-15745,2018-03-20 18:10:17,5,Bug,Major,Closed,2.0,0,0.0,467,Unknown,49.10587962962963,5,0,3,1,0,5,49.872951388888886,High
3,6116,NEXUS-15734,2018-01-31 16:13:57,1,Bug,Major,New,0.0,1,0.0,Unknown,Unknown,2.0666435185185184,0,0,0,0,0,0,417.01047453703706,Critical
3,6116,NEXUS-15734,2018-01-31 16:14:01,2,Bug,Major,New,5.0,0,0.0,Unknown,Unknown,2.066689814814815,0,0,0,1,0,1,417.01047453703706,Critical
3,6116,NEXUS-15734,2019-03-14 15:31:28,3,Bug,Major,Open,5.0,0,0.0,Unknown,Unknown,409.0371412037037,1,0,0,1,0,0,417.01047453703706,Critical
3,6116,NEXUS-15734,2019-03-15 13:37:58,4,Bug,Major,Open,5.0,0,0.0,889.0,Unknown,409.95832175925926,1,0,1,1,0,1,417.01047453703706,Critical
3,6117,NEXUS-15727,2018-01-26 11:03:54,1,Bug,Major,New,1.0,0,0.0,484,Unknown,0.011747685185185186,0,0,0,0,0,0,3.510104166666667,Low
3,6117,NEXUS-15727,2018-01-26 11:04:10,2,Bug,Major,Open,1.0,0,0.0,484,Unknown,0.01193287037037037,1,0,0,0,0,1,3.510104166666667,Low
3,6117,NEXUS-15727,2018-01-26 11:19:28,3,Bug,Major,Open,1.0,0,0.0,Unknown,Unknown,0.02255787037037037,3,0,1,0,0,4,3.510104166666667,Low
3,6117,NEXUS-15727,2018-01-29 16:58:48,4,Bug,Major,Waiting for Review,1.0,0,0.0,Unknown,Unknown,3.2582060185185187,4,0,3,0,0,6,3.510104166666667,Low
3,6117,NEXUS-15727,2018-01-29 20:34:37,5,Bug,Major,To Be Tested,1.0,0,0.0,484.0,Unknown,3.408078703703704,5,0,4,0,0,9,3.510104166666667,Low
3,6120,NEXUS-15722,2018-01-25 15:57:29,1,Bug,Major,New,0.0,1,0.0,Unknown,Unknown,0.012129629629629629,0,0,0,0,0,0,64.32751157407408,High
3,6120,NEXUS-15722,2018-01-26 15:52:59,2,Bug,Critical,New,3.0,0,0.0,Unknown,Unknown,1.0090046296296296,0,1,0,1,0,2,64.32751157407408,High
3,6120,NEXUS-15722,2018-02-20 18:12:22,3,Bug,Critical,Open,3.0,0,0.0,490,Unknown,26.105798611111112,1,1,1,1,0,1,64.32751157407408,High
3,6120,NEXUS-15722,2018-03-26 16:09:20,4,Bug,Critical,Waiting for Review,3.0,0,0.0,Unknown,Unknown,60.02035879629629,3,1,2,1,0,0,64.32751157407408,High
3,6120,NEXUS-15722,2018-03-30 17:38:02,5,Bug,Critical,To Be Tested,3.0,0,0.0,474.0,Unknown,64.08195601851853,4,1,3,1,0,3,64.32751157407408,High
3,6121,NEXUS-15714,2018-01-26 15:38:57,1,Improvement,Major,New,0.0,1,0.0,Unknown,Unknown,2.0119907407407407,0,0,0,0,0,0,125.8542013888889,Critical
3,6121,NEXUS-15714,2018-01-31 16:06:59,2,Bug,Major,New,5.0,0,0.0,Unknown,Unknown,7.031458333333333,0,0,0,1,0,2,125.8542013888889,Critical
3,6121,NEXUS-15714,2018-05-24 18:50:25,3,Bug,Major,Open,5.0,0,0.0,Unknown,Unknown,120.1449537037037,1,0,0,1,0,0,125.8542013888889,Critical
3,6121,NEXUS-15714,2018-05-28 13:35:01,4,Bug,Major,Waiting for Review,5.0,0,0.0,Unknown,Unknown,123.92592592592592,3,0,2,1,0,3,125.8542013888889,Critical
3,6121,NEXUS-15714,2018-05-29 23:02:17,5,Bug,Major,Closed,5.0,0,0.0,685,Unknown,125.31986111111111,4,0,3,1,0,6,125.8542013888889,Critical
3,6123,NEXUS-15702,2018-01-23 23:16:43,1,Bug,Major,New,0.0,1,0.0,Unknown,Unknown,0.05837962962962963,0,0,0,0,0,0,168.00211805555554,Critical
3,6123,NEXUS-15702,2018-06-14 10:55:15,2,Bug,Major,Open,0.0,1,0.0,Unknown,Unknown,141.54347222222222,1,0,0,0,0,0,168.00211805555554,Critical
3,6123,NEXUS-15702,2018-07-10 21:39:31,3,Bug,Major,To Be Tested,0.0,1,0.0,494.0,Unknown,167.99087962962963,2,0,1,0,0,0,168.00211805555554,Critical
3,6125,NEXUS-15582,2018-01-18 15:15:59,1,Bug,Critical,New,0.0,1,0.0,1048,Unknown,0.02087962962962963,0,0,0,0,0,0,117.02975694444444,Critical
3,6125,NEXUS-15582,2018-01-19 10:03:34,2,Bug,Critical,Waiting for Response,0.0,1,0.0,Unknown,Unknown,0.8039236111111111,3,0,1,0,0,4,117.02975694444444,Critical
3,6125,NEXUS-15582,2018-03-14 20:31:46,3,Bug,Critical,Open,1.0,0,0.0,Unknown,Unknown,55.24017361111111,6,0,1,1,0,0,117.02975694444444,Critical
3,6125,NEXUS-15582,2018-04-24 20:20:35,4,Bug,Major,Waiting for Review,1.0,0,0.0,484,Unknown,96.23240740740741,8,1,2,1,0,3,117.02975694444444,Critical
3,6125,NEXUS-15582,2018-05-15 12:47:08,5,Bug,Major,To Be Tested,1.0,0,0.0,484.0,Unknown,116.91751157407407,11,1,3,1,0,2,117.02975694444444,Critical
3,6126,NEXUS-15579,2018-01-18 14:58:39,1,Bug,Major,New,0.0,1,0.0,Unknown,Unknown,0.9769675925925926,0,0,0,0,0,0,22.232789351851853,Medium
3,6126,NEXUS-15579,2018-01-26 15:29:47,2,Bug,Blocker,New,0.0,1,0.0,Unknown,Unknown,8.998587962962963,0,1,0,0,0,0,22.232789351851853,Medium
3,6126,NEXUS-15579,2018-02-07 22:23:09,3,Bug,Blocker,Closed,0.0,1,0.0,Unknown,Unknown,21.285648148148148,2,1,0,0,0,1,22.232789351851853,Medium
3,6126,NEXUS-15579,2018-02-07 22:23:28,4,Bug,Blocker,Open,0.0,1,0.0,465.0,Unknown,21.285868055555557,3,1,1,0,0,2,22.232789351851853,Medium
3,6126,NEXUS-15579,2018-02-08 18:58:26,5,Bug,Blocker,In Development,0.0,1,0.0,465.0,Unknown,22.143483796296298,4,1,1,0,0,4,22.232789351851853,Medium
3,6127,NEXUS-15561,2018-01-17 12:34:22,1,Bug,Major,New,0.0,1,0.0,Unknown,Unknown,0.8298726851851852,0,0,0,0,0,0,253.13883101851852,Critical
3,6127,NEXUS-15561,2018-01-17 12:34:26,2,Bug,Major,New,2.0,0,0.0,Unknown,Unknown,0.8299189814814815,0,0,0,1,0,1,253.13883101851852,Critical
3,6129,NEXUS-15557,2018-01-16 17:48:09,1,Bug,Major,New,0.0,1,0.0,Unknown,Unknown,1.0270023148148149,0,0,0,0,0,0,444.32925925925923,Critical
3,6129,NEXUS-15557,2018-10-01 18:06:13,2,Bug,Major,New,0.0,1,0.0,540,Unknown,259.0395486111111,0,0,1,0,0,0,444.32925925925923,Critical
3,6129,NEXUS-15557,2018-10-01 18:06:18,3,Bug,Major,Open,0.0,1,0.0,962,Unknown,259.0396064814815,1,0,2,0,0,1,444.32925925925923,Critical
3,6129,NEXUS-15557,2018-10-01 18:06:25,4,Bug,Major,Closed,0.0,1,0.0,962,Unknown,259.0396875,2,0,2,0,0,3,444.32925925925923,Critical
3,6130,NEXUS-15545,2018-01-18 15:21:18,1,Bug,Major,New,0.0,1,0.0,495,Unknown,5.663657407407407,0,0,1,0,0,0,6.741747685185185,Low
3,6130,NEXUS-15545,2018-01-18 18:21:54,2,Bug,Major,In Development,0.0,1,0.0,495,Unknown,5.789074074074074,2,0,1,0,0,3,6.741747685185185,Low
3,6130,NEXUS-15545,2018-01-19 15:31:17,3,Bug,Major,Waiting for Review,0.0,1,0.0,495,Unknown,6.6705902777777775,3,0,1,0,0,4,6.741747685185185,Low
3,6130,NEXUS-15545,2018-01-19 15:39:43,4,Bug,Major,To Be Tested,0.0,1,0.0,Unknown,Unknown,6.676446759259259,4,0,2,0,0,6,6.741747685185185,Low
3,6131,NEXUS-15470,2018-01-12 15:36:05,1,Story,Major,New,0.0,1,0.0,Unknown,Unknown,0.02380787037037037,0,0,0,0,0,0,84.02616898148148,High
3,6131,NEXUS-15470,2018-01-12 15:38:01,2,Story,Major,Ready to Groom,0.0,1,0.0,Unknown,Unknown,0.02515046296296296,1,0,0,0,0,2,84.02616898148148,High
3,6131,NEXUS-15470,2018-03-23 17:07:55,3,Story,Critical,Ready for Development,2.0,0,0.0,934,Unknown,70.08758101851852,2,1,1,1,0,0,84.02616898148148,High
3,6131,NEXUS-15470,2018-03-27 03:14:34,4,Story,Critical,Waiting for Review,2.0,0,0.0,Unknown,Unknown,73.50886574074075,4,1,2,1,0,3,84.02616898148148,High
3,6131,NEXUS-15470,2018-04-06 14:06:17,5,Story,Critical,To Be Tested,2.0,0,0.0,Unknown,Unknown,83.96144675925926,5,1,2,1,0,0,84.02616898148148,High
3,6132,NEXUS-15467,2018-01-11 23:04:13,1,Bug,Major,New,0.0,1,0.0,Unknown,Unknown,0.012615740740740742,0,0,0,0,0,0,11.71386574074074,Medium
3,6132,NEXUS-15467,2018-01-17 15:10:40,2,Bug,Minor,New,0.0,1,0.0,Unknown,Unknown,5.683761574074074,0,1,0,0,0,1,11.71386574074074,Medium
3,6132,NEXUS-15467,2018-01-18 15:47:37,3,Bug,Minor,Open,1.0,0,0.0,Unknown,Unknown,6.709421296296297,1,1,0,1,0,3,11.71386574074074,Medium
3,6132,NEXUS-15467,2018-01-23 13:58:19,4,Bug,Minor,Waiting for Review,1.0,0,0.0,511.0,Unknown,11.63351851851852,3,1,2,1,0,5,11.71386574074074,Medium
3,6132,NEXUS-15467,2018-01-23 15:30:52,5,Bug,Minor,To Be Tested,1.0,0,0.0,511.0,Unknown,11.697789351851851,4,1,2,1,0,7,11.71386574074074,Medium
3,6133,NEXUS-15466,2018-01-11 21:25:33,1,Bug,Major,New,0.0,1,0.0,Unknown,Unknown,0.039074074074074074,0,0,0,0,0,0,12.963321759259259,Medium
3,6133,NEXUS-15466,2018-01-22 15:40:23,2,Bug,Major,Open,0.0,1,0.0,494,Unknown,10.799375,1,0,1,0,0,0,12.963321759259259,Medium
3,6133,NEXUS-15466,2018-01-22 21:59:13,3,Bug,Major,In Development,0.0,1,0.0,494,Unknown,11.062453703703703,2,0,1,0,0,2,12.963321759259259,Medium
3,6133,NEXUS-15466,2018-01-23 18:09:39,4,Bug,Major,Waiting for Review,0.0,1,0.0,495.0,Unknown,11.903032407407407,3,0,2,0,0,3,12.963321759259259,Medium
3,6133,NEXUS-15466,2018-01-24 15:43:17,5,Bug,Major,To Be Tested,0.0,1,0.0,495.0,Unknown,12.801388888888889,4,0,2,0,0,5,12.963321759259259,Medium
3,6135,NEXUS-15461,2018-01-11 01:24:24,1,Technical Debt,Major,New,8.0,0,0.0,Unknown,Unknown,0.0008912037037037037,0,0,0,0,0,0,40.70791666666667,High
3,6135,NEXUS-15461,2018-01-30 18:55:23,2,Technical Debt,Major,Open,8.0,0,0.0,934.0,Unknown,19.730740740740742,1,0,1,0,0,0,40.70791666666667,High
3,6135,NEXUS-15461,2018-02-09 01:54:19,3,Technical Debt,Major,In Development,8.0,0,0.0,934.0,Unknown,29.02166666666667,2,0,1,0,0,0,40.70791666666667,High
3,6135,NEXUS-15461,2018-02-20 17:33:33,4,Technical Debt,Major,To Be Tested,8.0,0,0.0,934.0,Unknown,40.673912037037034,4,0,1,0,0,0,40.70791666666667,High
3,6139,NEXUS-15425,2018-01-09 12:10:52,1,Bug,Major,Open,0.0,1,0.0,Unknown,Unknown,0.05929398148148148,1,0,0,0,0,0,10.462372685185185,Medium
3,6139,NEXUS-15425,2018-01-15 23:12:09,2,Bug,Major,Open,2.0,0,0.0,Unknown,Unknown,6.518518518518518,1,0,1,1,0,2,10.462372685185185,Medium
3,6139,NEXUS-15425,2018-01-18 00:12:56,3,Bug,Major,In Development,2.0,0,0.0,Unknown,Unknown,8.560729166666667,2,0,1,1,0,2,10.462372685185185,Medium
3,6139,NEXUS-15425,2018-01-19 17:25:24,4,Bug,Major,To Be Tested,2.0,0,0.0,Unknown,Unknown,10.277719907407407,4,0,1,1,0,4,10.462372685185185,Medium
3,6139,NEXUS-15425,2018-01-19 19:49:15,5,Bug,Major,Closed,2.0,0,0.0,467,Unknown,10.37761574074074,5,0,2,1,0,6,10.462372685185185,Medium
3,6140,NEXUS-15423,2018-09-04 15:30:26,1,Bug,Minor,New,0.0,1,0.0,Unknown,Unknown,238.84988425925926,0,0,0,0,0,0,294.98048611111113,Critical
3,6140,NEXUS-15423,2018-10-16 21:14:49,2,Bug,Minor,Open,0.0,1,0.0,Unknown,Unknown,281.08903935185185,1,0,0,0,0,0,294.98048611111113,Critical
3,6140,NEXUS-15423,2018-10-23 22:11:24,3,Bug,Minor,Open,0.0,1,0.0,501,Unknown,288.12833333333333,3,0,1,0,0,1,294.98048611111113,Critical
3,6140,NEXUS-15423,2018-10-30 14:59:35,4,Bug,Minor,Waiting for Review,0.0,1,0.0,Unknown,Unknown,294.82846064814817,5,0,2,0,0,3,294.98048611111113,Critical
3,6140,NEXUS-15423,2018-10-30 18:29:20,5,Bug,Minor,To Be Tested,0.0,1,0.0,Unknown,Unknown,294.9741203703704,6,0,2,0,0,4,294.98048611111113,Critical
3,6141,NEXUS-15422,2018-02-02 16:54:40,1,Bug,Critical,Open,0.0,1,0.0,Unknown,Unknown,24.952094907407407,1,0,0,0,0,0,106.88436342592593,Critical
3,6141,NEXUS-15422,2018-02-09 17:26:54,2,Bug,Critical,Open,2.0,0,0.0,511,Unknown,31.974479166666665,1,0,1,1,0,0,106.88436342592593,Critical
3,6141,NEXUS-15422,2018-02-09 19:37:07,3,Bug,Critical,In Development,2.0,0,0.0,511,Unknown,32.06490740740741,2,0,1,1,0,2,106.88436342592593,Critical
3,6141,NEXUS-15422,2018-04-20 21:57:40,4,Bug,Critical,In Development,2.0,0,0.0,900,Unknown,102.16251157407407,4,0,3,1,0,2,106.88436342592593,Critical
3,6141,NEXUS-15422,2018-04-25 14:51:18,5,Bug,Critical,To Be Tested,2.0,0,0.0,511.0,Unknown,106.86642361111112,6,0,4,1,0,3,106.88436342592593,Critical
3,6143,NEXUS-15418,2018-03-01 19:24:32,1,Improvement,Major,New,0.0,1,0.0,Unknown,Unknown,52.13373842592593,0,0,0,0,0,0,225.01030092592592,Critical
3,6143,NEXUS-15418,2018-08-16 15:21:44,2,Bug,Major,New,0.0,1,0.0,Unknown,Unknown,219.96512731481482,0,0,0,0,0,0,225.01030092592592,Critical
3,6143,NEXUS-15418,2018-08-16 20:50:04,3,Bug,Major,In Development,1.0,0,0.0,511,Unknown,220.19313657407406,2,0,1,1,0,4,225.01030092592592,Critical
3,6143,NEXUS-15418,2018-08-17 17:05:18,4,Bug,Major,In Development,1.0,0,0.0,511,Unknown,221.03704861111112,4,0,1,1,0,6,225.01030092592592,Critical
3,6143,NEXUS-15418,2018-08-20 15:09:05,5,Bug,Major,To Be Tested,1.0,0,0.0,486.0,Unknown,223.9563425925926,6,0,2,1,0,9,225.01030092592592,Critical
3,6144,NEXUS-15416,2018-02-21 20:36:36,1,Story,Major,Raw,0.0,1,0.0,Unknown,Unknown,44.23905092592592,0,0,0,0,0,0,965.9136342592593,Critical
3,6144,NEXUS-15416,2018-02-21 20:41:47,2,Story,Major,Refine,0.0,1,0.0,Unknown,Unknown,44.24265046296296,1,0,0,0,0,1,965.9136342592593,Critical
3,6145,NEXUS-15394,2018-01-04 17:17:07,1,Improvement,Medium,New,0.0,1,0.0,Unknown,Unknown,0.2644097222222222,0,0,0,0,0,0,194.27725694444445,Critical
3,6145,NEXUS-15394,2018-07-17 17:35:28,2,Improvement,Medium,Closed,0.0,1,0.0,Unknown,Unknown,194.2771527777778,1,0,0,0,0,0,194.27725694444445,Critical
3,6150,NEXUS-15372,2018-02-09 14:36:07,1,Bug,Major,Closed,0.0,1,0.0,Unknown,Unknown,37.99060185185185,1,0,0,0,0,0,560.3045833333333,Critical
3,6151,NEXUS-15365,2018-01-26 17:14:42,1,Bug,Major,New,0.0,1,0.0,Unknown,Unknown,27.81,0,0,0,0,0,0,87.76144675925926,High
3,6151,NEXUS-15365,2018-03-01 20:18:12,2,Bug,Major,In Development,0.0,1,0.0,494,Unknown,61.93743055555556,2,0,1,0,0,2,87.76144675925926,High
3,6151,NEXUS-15365,2018-03-06 07:16:49,3,Bug,Major,Open,0.0,1,0.0,Unknown,Unknown,66.39480324074074,3,0,2,0,0,4,87.76144675925926,High
3,6151,NEXUS-15365,2018-03-21 16:07:11,4,Bug,Major,In Development,0.0,1,0.0,503,Unknown,81.76311342592592,6,0,3,0,0,1,87.76144675925926,High
3,6151,NEXUS-15365,2018-03-26 18:12:44,5,Bug,Major,To Be Tested,0.0,1,0.0,501.0,Unknown,86.85030092592592,8,0,4,0,0,4,87.76144675925926,High
3,6152,NEXUS-15364,2018-01-02 15:52:06,1,Bug,Major,New,0.0,1,0.0,Unknown,Unknown,3.842974537037037,0,0,0,0,0,0,5.0081597222222225,Low
3,6152,NEXUS-15364,2018-01-02 15:52:16,2,Bug,Major,New,2.0,0,0.0,Unknown,Unknown,3.843090277777778,0,0,0,1,0,1,5.0081597222222225,Low
3,6152,NEXUS-15364,2018-01-02 23:37:37,3,Bug,Major,Open,2.0,0,0.0,1049,Unknown,4.16625,1,0,1,1,0,3,5.0081597222222225,Low
3,6152,NEXUS-15364,2018-01-03 18:33:06,4,Bug,Major,Waiting for Review,2.0,0,0.0,511.0,Unknown,4.954780092592593,3,0,2,1,0,5,5.0081597222222225,Low
3,6152,NEXUS-15364,2018-01-03 19:22:13,5,Bug,Major,To Be Tested,2.0,0,0.0,511.0,Unknown,4.988888888888889,4,0,2,1,0,7,5.0081597222222225,Low
3,6153,NEXUS-15363,2017-12-29 21:12:00,1,Bug,Medium,New,0.0,1,0.0,Unknown,Unknown,0.1752314814814815,0,0,0,0,0,0,48.19967592592592,High
3,6153,NEXUS-15363,2017-12-29 21:12:10,2,Bug,Medium,New,2.0,0,0.0,Unknown,Unknown,0.1753472222222222,0,0,0,1,0,1,48.19967592592592,High
3,6155,NEXUS-15288,2017-12-22 17:25:16,1,Bug,Major,New,0.0,1,0.0,Unknown,Unknown,0.0002199074074074074,0,0,0,0,0,0,381.87827546296296,Critical
3,6156,NEXUS-15282,2017-12-21 22:24:05,1,Bug,Major,New,0.0,1,0.0,Unknown,Unknown,0.07936342592592592,0,0,0,0,0,0,12.016886574074075,Medium
3,6156,NEXUS-15282,2017-12-22 16:38:06,2,Bug,Major,New,0.0,1,0.0,Unknown,Unknown,0.8390972222222223,0,3,0,0,0,3,12.016886574074075,Medium
3,6156,NEXUS-15282,2017-12-29 09:33:05,3,Bug,Minor,New,1.0,0,0.0,Unknown,Unknown,7.543946759259259,0,4,0,1,0,4,12.016886574074075,Medium
3,6156,NEXUS-15282,2018-01-02 11:27:58,4,Bug,Minor,Waiting for Review,1.0,0,0.0,Unknown,Unknown,11.623726851851853,3,4,2,1,0,5,12.016886574074075,Medium
3,6156,NEXUS-15282,2018-01-02 20:36:44,5,Bug,Minor,To Be Tested,1.0,0,0.0,467.0,Unknown,12.004814814814814,4,4,3,1,0,8,12.016886574074075,Medium
3,6158,NEXUS-15278,2017-12-21 20:56:11,1,Bug,Blocker,New,0.0,1,0.0,Unknown,Unknown,0.2078472222222222,0,0,0,0,0,0,6.048298611111111,Low
3,6158,NEXUS-15278,2017-12-21 21:57:54,2,Bug,Blocker,In Development,0.0,1,0.0,501,Unknown,0.25070601851851854,2,0,1,0,0,3,6.048298611111111,Low
3,6158,NEXUS-15278,2017-12-22 17:00:56,3,Bug,Blocker,Waiting for Review,2.0,0,0.0,501,Unknown,1.0444791666666666,3,0,1,1,0,5,6.048298611111111,Low
3,6158,NEXUS-15278,2017-12-26 22:09:27,4,Bug,Blocker,Testing In Progress,2.0,0,0.0,464.0,Unknown,5.2587268518518515,5,0,4,1,0,9,6.048298611111111,Low
3,6158,NEXUS-15278,2017-12-27 15:27:56,5,Bug,Blocker,To Be Tested,2.0,0,0.0,464.0,Unknown,5.979895833333333,8,0,4,1,0,13,6.048298611111111,Low
3,6159,NEXUS-15277,2017-12-22 19:24:19,1,Improvement,Major,New,0.0,1,0.0,Unknown,Unknown,1.207974537037037,0,0,0,0,0,0,631.1468171296297,Critical
3,6159,NEXUS-15277,2018-01-17 15:54:54,2,Bug,Major,New,0.0,1,0.0,Unknown,Unknown,27.062546296296297,0,0,0,0,0,0,631.1468171296297,Critical
3,6159,NEXUS-15277,2018-03-21 15:53:51,3,Bug,Major,Open,0.0,1,0.0,Unknown,Unknown,90.06181712962963,1,0,0,0,0,0,631.1468171296297,Critical
3,6159,NEXUS-15277,2018-03-21 17:29:25,4,Bug,Major,Waiting for Response,0.0,1,0.0,Unknown,Unknown,90.12818287037037,2,0,0,0,0,1,631.1468171296297,Critical
3,6159,NEXUS-15277,2018-08-22 18:29:21,5,Bug,Major,Closed,0.0,1,0.0,Unknown,Unknown,244.16980324074075,4,0,0,0,0,0,631.1468171296297,Critical
3,6160,NEXUS-15276,2017-12-21 16:06:48,1,Bug,Major,New,0.0,1,0.0,Unknown,Unknown,0.10065972222222222,0,0,0,0,0,0,34.04954861111111,High
3,6160,NEXUS-15276,2017-12-29 17:07:12,2,Bug,Major,In Development,0.0,1,0.0,501,Unknown,8.142604166666667,2,0,1,0,0,2,34.04954861111111,High
3,6160,NEXUS-15276,2018-01-03 14:22:11,3,Bug,Major,Open,0.0,1,0.0,Unknown,Unknown,13.028009259259258,3,0,2,0,0,2,34.04954861111111,High
3,6160,NEXUS-15276,2018-01-05 17:08:13,4,Bug,Major,Waiting for Review,0.0,1,0.0,494,Unknown,15.143310185185186,5,0,3,0,0,3,34.04954861111111,High
3,6160,NEXUS-15276,2018-01-23 22:22:34,5,Bug,Major,To Be Tested,0.0,1,0.0,Unknown,Unknown,33.361608796296295,8,0,5,0,0,0,34.04954861111111,High
3,6163,NEXUS-15216,2018-09-04 15:25:17,1,Improvement,Major,Raw,0.0,1,0.0,Unknown,Unknown,263.7673611111111,0,0,0,0,0,0,313.80782407407406,Critical
3,6163,NEXUS-15216,2018-10-16 15:05:09,2,Improvement,Major,Waiting for Review,0.0,1,0.0,Unknown,Unknown,305.75337962962965,3,0,2,0,0,2,313.80782407407406,Critical
3,6163,NEXUS-15216,2018-10-17 18:33:33,3,Improvement,Major,Testing In Progress,0.0,1,0.0,877,Unknown,306.89810185185183,5,0,3,0,0,5,313.80782407407406,Critical
3,6163,NEXUS-15216,2018-10-17 22:25:03,4,Improvement,Major,In Development,0.0,1,0.0,501,Unknown,307.0588657407407,7,0,5,0,0,9,313.80782407407406,Critical
3,6163,NEXUS-15216,2018-10-24 16:20:22,5,Improvement,Major,To Be Tested,0.0,1,0.0,Unknown,Unknown,313.8056134259259,9,0,6,0,0,9,313.80782407407406,Critical
3,6164,NEXUS-15215,2018-09-04 15:17:32,1,Bug,Minor,New,0.0,1,0.0,Unknown,Unknown,263.7752893518518,0,0,0,0,0,0,325.48631944444446,Critical
3,6164,NEXUS-15215,2018-10-23 14:25:37,2,Bug,Minor,In Development,0.0,1,0.0,503,Unknown,312.7392361111111,2,0,1,0,0,2,325.48631944444446,Critical
3,6164,NEXUS-15215,2018-10-26 18:29:12,3,Bug,Minor,In Development,0.0,1,0.0,503,Unknown,315.90839120370373,4,0,3,0,0,6,325.48631944444446,Critical
