project_id,snapshot_date,project_age_days,total_tasks,completed_tasks,pending_tasks,completion_percentage,transition_count,reassignment_count,reopen_count,updated_by_count,assignee_count,critical_task_count,high_priority_task_count,bug_count,story_count,future_completed_30d,future_delayed_30d,future_delayed_rate,dynamic_risk_level,completion_percentage_change_1w,total_tasks_change_1w,pending_tasks_change_1w,transition_count_change_1w,reassignment_count_change_1w,reopen_count_change_1w,completion_percentage_change_4w,total_tasks_change_4w,pending_tasks_change_4w,transition_count_change_4w,reassignment_count_change_4w,reopen_count_change_4w,completion_change_1w,completion_change_4w,tasks_change_1w,tasks_change_4w,pending_change_1w,pending_change_4w,transition_change_1w,transition_change_4w,reassignment_change_1w,reassignment_change_4w,reopen_change_1w,reopen_change_4w,new_tasks_4w,completion_rate_4w,task_growth_rate_4w,transitions_per_task_1w,reassignments_per_task_1w,reopens_per_task_1w,pending_ratio,pending_growth_4w
10046,2024-05-28 11:20:57+00:00,3752.0,441,200.0,241.0,45.3514739229025,1428,325,17,1049,356,6,19,58,8,20.0,0.0,0.0,Low,0.24896822814167763,2.0,0.0,9.0,2.0,0.0,-0.3760087560813332,8.0,6.0,23.0,8.0,0.0,0.24896822814167763,-0.3760087560813332,2.0,8.0,0.0,6.0,9.0,23.0,2.0,8.0,0.0,0.0,8.0,-0.3760087560813332,0.018475750577367205,0.02040816326530612,0.0045351473922902496,0.0,0.546485260770975,0.02553191489361702
10046,2024-06-04 11:20:57+00:00,3759.0,448,206.0,242.0,45.98214285714285,1446,331,17,1056,362,6,19,58,8,16.0,0.0,0.0,Low,0.6306689342403473,7.0,1.0,18.0,6.0,0.0,0.67321837201699,11.0,3.0,32.0,10.0,0.0,0.6306689342403473,0.67321837201699,7.0,11.0,1.0,3.0,18.0,32.0,6.0,10.0,0.0,0.0,11.0,0.67321837201699,0.02517162471395881,0.04017857142857143,0.013392857142857142,0.0,0.5401785714285714,0.012552301255230125
10046,2024-06-11 11:20:57+00:00,3766.0,450,209.0,241.0,46.44444444444444,1452,331,17,1058,364,6,19,58,8,17.0,3.0,0.1764705882352941,High,0.4623015873015959,2.0,-1.0,6.0,0.0,0.0,1.2389649923896542,12.0,1.0,36.0,9.0,0.0,0.4623015873015959,1.2389649923896542,2.0,12.0,-1.0,1.0,6.0,36.0,0.0,9.0,0.0,0.0,12.0,1.2389649923896542,0.0273972602739726,0.013333333333333334,0.0,0.0,0.5355555555555556,0.004166666666666667
10046,2024-06-18 11:20:57+00:00,3773.0,457,214.0,243.0,46.82713347921225,1470,335,17,1067,370,7,19,59,8,13.0,3.0,0.2307692307692307,High,0.38268903476780736,7.0,2.0,18.0,4.0,0.0,1.7246277844514282,18.0,2.0,51.0,12.0,0.0,0.38268903476780736,1.7246277844514282,7.0,18.0,2.0,2.0,18.0,51.0,4.0,12.0,0.0,0.0,18.0,1.7246277844514282,0.04100227790432802,0.03938730853391685,0.0087527352297593,0.0,0.5317286652078774,0.008298755186721992
10046,2024-06-25 11:20:57+00:00,3780.0,462,219.0,243.0,47.4025974025974,1485,340,17,1072,375,7,19,59,8,8.0,3.0,0.375,Critical,0.5754639233851506,5.0,0.0,15.0,5.0,0.0,2.051123479694901,21.0,2.0,57.0,15.0,0.0,0.5754639233851506,2.051123479694901,5.0,21.0,0.0,2.0,15.0,57.0,5.0,15.0,0.0,0.0,21.0,2.051123479694901,0.047619047619047616,0.032467532467532464,0.010822510822510822,0.0,0.525974025974026,0.008298755186721992
10046,2024-07-02 11:20:57+00:00,3787.0,463,222.0,241.0,47.94816414686825,1488,341,17,1073,376,7,19,59,8,5.0,3.0,0.6,Critical,0.5455667442708503,1.0,-2.0,3.0,1.0,0.0,1.9660212897254041,15.0,-1.0,42.0,10.0,0.0,0.5455667442708503,1.9660212897254041,1.0,15.0,-2.0,-1.0,3.0,42.0,1.0,10.0,0.0,0.0,15.0,1.9660212897254041,0.033482142857142856,0.0064794816414686825,0.0021598272138228943,0.0,0.5205183585313174,-0.004132231404958678
10046,2024-07-09 11:20:57+00:00,3794.0,464,226.0,238.0,48.706896551724135,1491,342,17,1074,377,7,19,59,8,1.0,0.0,0.0,Low,0.7587324048558841,1.0,-3.0,3.0,1.0,0.0,2.2624521072796924,14.0,-3.0,39.0,11.0,0.0,0.7587324048558841,2.2624521072796924,1.0,14.0,-3.0,-3.0,3.0,39.0,1.0,11.0,0.0,0.0,14.0,2.2624521072796924,0.03111111111111111,0.00646551724137931,0.0021551724137931034,0.0,0.5129310344827587,-0.012448132780082987
10047,2009-11-13 07:14:36+00:00,182.0,335,0.0,335.0,0.0,55,24,0,412,324,0,28,0,0,13.0,0.0,0.0,Low,0.0,2.0,2.0,0.0,0.0,0.0,0.0,24.0,24.0,1.0,1.0,0.0,0.0,0.0,2.0,24.0,2.0,24.0,0.0,1.0,0.0,1.0,0.0,0.0,24.0,0.0,0.07717041800643087,0.0,0.0,0.0,1.0,0.07717041800643087
10047,2009-12-18 07:14:36+00:00,217.0,367,13.0,354.0,3.5422343324250685,62,26,0,449,352,0,29,0,0,95.0,4.0,0.0421052631578947,Medium,3.5422343324250685,32.0,19.0,7.0,2.0,0.0,3.5422343324250685,47.0,34.0,8.0,3.0,0.0,3.5422343324250685,3.5422343324250685,32.0,47.0,19.0,34.0,7.0,8.0,2.0,3.0,0.0,0.0,47.0,3.5422343324250685,0.146875,0.01907356948228883,0.005449591280653951,0.0,0.9645776566757494,0.10625
10047,2009-12-25 07:14:36+00:00,224.0,402,13.0,389.0,3.233830845771144,73,28,0,500,382,0,30,0,0,95.0,4.0,0.0421052631578947,Medium,-0.3084034866539245,35.0,35.0,11.0,2.0,0.0,3.233830845771144,74.0,61.0,19.0,5.0,0.0,-0.3084034866539245,3.233830845771144,35.0,74.0,35.0,61.0,11.0,19.0,2.0,5.0,0.0,0.0,74.0,3.233830845771144,0.22560975609756098,0.02736318407960199,0.004975124378109453,0.0,0.9676616915422885,0.18597560975609756
10047,2010-01-01 07:14:36+00:00,231.0,410,13.0,397.0,3.1707317073170733,73,28,0,516,389,0,30,0,0,95.0,4.0,0.0421052631578947,Medium,-0.06309913845407067,8.0,8.0,0.0,0.0,0.0,3.1707317073170733,77.0,64.0,18.0,4.0,0.0,-0.06309913845407067,3.1707317073170733,8.0,77.0,8.0,64.0,0.0,18.0,0.0,4.0,0.0,0.0,77.0,3.1707317073170733,0.23123123123123124,0.0,0.0,0.0,0.9682926829268292,0.1921921921921922
10047,2010-01-08 07:14:36+00:00,238.0,419,13.0,406.0,3.102625298329356,73,28,0,532,398,0,32,0,0,95.0,4.0,0.0421052631578947,Medium,-0.06810640898771725,9.0,9.0,0.0,0.0,0.0,3.102625298329356,84.0,71.0,18.0,4.0,0.0,-0.06810640898771725,3.102625298329356,9.0,84.0,9.0,71.0,0.0,18.0,0.0,4.0,0.0,0.0,84.0,3.102625298329356,0.2507462686567164,0.0,0.0,0.0,0.9689737470167065,0.21194029850746268
10047,2010-01-15 07:14:36+00:00,245.0,420,107.0,313.0,25.476190476190474,73,28,0,533,399,0,32,0,0,1.0,0.0,0.0,Low,22.373565177861117,1.0,-93.0,0.0,0.0,0.0,21.933956143765407,53.0,-41.0,11.0,2.0,0.0,22.373565177861117,21.933956143765407,1.0,53.0,-93.0,-41.0,0.0,11.0,0.0,2.0,0.0,0.0,53.0,21.933956143765407,0.1444141689373297,0.0,0.0,0.0,0.7452380952380953,-0.11581920903954802
10047,2010-02-12 07:14:36+00:00,273.0,445,108.0,337.0,24.269662921348317,73,28,0,572,422,0,32,0,0,1.0,0.0,0.0,Low,-1.2065275548421575,25.0,24.0,0.0,0.0,0.0,21.035832075577172,43.0,-52.0,0.0,0.0,0.0,-1.2065275548421575,21.035832075577172,25.0,43.0,24.0,-52.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,21.035832075577172,0.10696517412935323,0.0,0.0,0.0,0.7573033707865169,-0.13367609254498714
10047,2010-02-19 07:14:36+00:00,280.0,446,108.0,338.0,24.2152466367713,73,28,0,573,423,0,32,0,0,1.0,0.0,0.0,Low,-0.05441628457701597,1.0,1.0,0.0,0.0,0.0,21.044514929454227,36.0,-59.0,0.0,0.0,0.0,-0.05441628457701597,21.044514929454227,1.0,36.0,1.0,-59.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,21.044514929454227,0.08780487804878048,0.0,0.0,0.0,0.757847533632287,-0.1486146095717884
10047,2010-02-26 07:14:36+00:00,287.0,448,108.0,340.0,24.107142857142858,73,28,0,576,425,0,32,0,0,1.0,0.0,0.0,Low,-0.10810377962844342,2.0,2.0,0.0,0.0,0.0,21.0045175588135,29.0,-66.0,0.0,0.0,0.0,-0.10810377962844342,21.0045175588135,2.0,29.0,2.0,-66.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,21.0045175588135,0.06921241050119331,0.0,0.0,0.0,0.7589285714285714,-0.1625615763546798
10047,2010-03-05 07:14:36+00:00,294.0,453,108.0,345.0,23.841059602649008,73,28,0,583,430,0,32,0,0,1.0,0.0,0.0,Low,-0.26608325449385006,5.0,5.0,0.0,0.0,0.0,-1.635130873541467,33.0,32.0,0.0,0.0,0.0,-0.26608325449385006,-1.635130873541467,5.0,33.0,5.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,-1.635130873541467,0.07857142857142857,0.0,0.0,0.0,0.7615894039735099,0.10223642172523961
10047,2010-11-05 07:14:36+00:00,539.0,723,109.0,614.0,15.076071922544951,112,46,0,943,680,0,40,0,0,88.0,7.0,0.0795454545454545,Medium,-8.764987680104056,270.0,269.0,39.0,18.0,0.0,-9.193590998803366,278.0,277.0,39.0,18.0,0.0,-8.764987680104056,-9.193590998803366,270.0,278.0,269.0,277.0,39.0,39.0,18.0,18.0,0.0,0.0,278.0,-9.193590998803366,0.6247191011235955,0.05394190871369295,0.024896265560165973,0.0,0.8492392807745505,0.8219584569732937
10047,2010-11-12 07:14:36+00:00,546.0,723,109.0,614.0,15.076071922544951,112,46,0,943,680,0,40,0,0,90.0,8.0,0.0888888888888888,Medium,0.0,0.0,0.0,0.0,0.0,0.0,-9.13917471422635,277.0,276.0,39.0,18.0,0.0,0.0,-9.13917471422635,0.0,277.0,0.0,276.0,0.0,39.0,0.0,18.0,0.0,0.0,277.0,-9.13917471422635,0.6210762331838565,0.0,0.0,0.0,0.8492392807745505,0.8165680473372781
10047,2010-11-19 07:14:36+00:00,553.0,730,109.0,621.0,14.931506849315069,112,46,0,952,687,0,40,0,0,90.0,8.0,0.0888888888888888,Medium,-0.14456507322988266,7.0,7.0,0.0,0.0,0.0,-9.175636007827789,282.0,281.0,39.0,18.0,0.0,-0.14456507322988266,-9.175636007827789,7.0,282.0,7.0,281.0,0.0,39.0,0.0,18.0,0.0,0.0,282.0,-9.175636007827789,0.6294642857142857,0.0,0.0,0.0,0.8506849315068493,0.8264705882352941
10047,2010-11-26 07:14:36+00:00,560.0,735,109.0,626.0,14.829931972789115,112,46,0,959,691,0,40,0,0,90.0,8.0,0.0888888888888888,Medium,-0.10157487652595343,5.0,5.0,0.0,0.0,0.0,-9.011127629859892,282.0,281.0,39.0,18.0,0.0,-0.10157487652595343,-9.011127629859892,5.0,282.0,5.0,281.0,0.0,39.0,0.0,18.0,0.0,0.0,282.0,-9.011127629859892,0.6225165562913907,0.0,0.0,0.0,0.8517006802721089,0.8144927536231884
10047,2010-12-03 07:14:36+00:00,567.0,743,197.0,546.0,26.51413189771198,112,46,0,968,699,0,40,0,0,2.0,1.0,0.5,Critical,11.684199924922865,8.0,-80.0,0.0,0.0,0.0,11.438059975167029,20.0,-68.0,0.0,0.0,0.0,11.684199924922865,11.438059975167029,8.0,20.0,-80.0,-68.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,11.438059975167029,0.027662517289073305,0.0,0.0,0.0,0.7348586810228802,-0.11074918566775244
10047,2010-12-10 07:14:36+00:00,574.0,744,199.0,545.0,26.747311827956988,112,46,0,969,700,0,40,0,0,1.0,1.0,1.0,Critical,0.23317993024500794,1.0,-1.0,0.0,0.0,0.0,11.671239905412037,21.0,-69.0,0.0,0.0,0.0,0.23317993024500794,11.671239905412037,1.0,21.0,-1.0,-69.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.671239905412037,0.029045643153526972,0.0,0.0,0.0,0.7325268817204301,-0.11237785016286644
10047,2010-12-17 07:14:36+00:00,581.0,750,199.0,551.0,26.53333333333333,112,46,0,977,706,0,40,0,0,1.0,1.0,1.0,Critical,-0.2139784946236567,6.0,6.0,0.0,0.0,0.0,11.601826484018263,20.0,-70.0,0.0,0.0,0.0,-0.2139784946236567,11.601826484018263,6.0,20.0,6.0,-70.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,11.601826484018263,0.0273972602739726,0.0,0.0,0.0,0.7346666666666667,-0.11272141706924316
10047,2010-12-24 07:14:36+00:00,588.0,750,199.0,551.0,26.53333333333333,112,46,0,977,706,0,40,0,0,1.0,1.0,1.0,Critical,0.0,0.0,0.0,0.0,0.0,0.0,11.703401360544216,15.0,-75.0,0.0,0.0,0.0,0.0,11.703401360544216,0.0,15.0,0.0,-75.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,11.703401360544216,0.02040816326530612,0.0,0.0,0.0,0.7346666666666667,-0.11980830670926518
10047,2010-12-31 07:14:36+00:00,595.0,752,199.0,553.0,26.46276595744681,112,46,0,980,708,0,40,0,0,1.0,1.0,1.0,Critical,-0.0705673758865224,2.0,2.0,0.0,0.0,0.0,-0.05136594026517116,9.0,7.0,0.0,0.0,0.0,-0.0705673758865224,-0.05136594026517116,2.0,9.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,-0.05136594026517116,0.012113055181695828,0.0,0.0,0.0,0.7353723404255319,0.01282051282051282
10047,2011-02-18 07:14:36+00:00,644.0,794,200.0,594.0,25.188916876574307,118,52,0,1048,751,0,40,0,0,5.0,5.0,1.0,Critical,-1.2738490808725018,42.0,41.0,6.0,6.0,0.0,-1.558394951382681,50.0,49.0,6.0,6.0,0.0,-1.2738490808725018,-1.558394951382681,42.0,50.0,41.0,49.0,6.0,6.0,6.0,6.0,0.0,0.0,50.0,-1.558394951382681,0.06720430107526881,0.007556675062972292,0.007556675062972292,0.0,0.7481108312342569,0.08990825688073395
10047,2011-02-25 07:14:36+00:00,651.0,796,200.0,596.0,25.125628140703515,118,52,0,1052,753,0,40,0,0,6.0,6.0,1.0,Critical,-0.06328873587079187,2.0,2.0,0.0,0.0,0.0,-1.407705192629816,46.0,45.0,6.0,6.0,0.0,-0.06328873587079187,-1.407705192629816,2.0,46.0,2.0,45.0,0.0,6.0,0.0,6.0,0.0,0.0,46.0,-1.407705192629816,0.06133333333333333,0.0,0.0,0.0,0.7487437185929648,0.08166969147005444
10047,2011-03-04 07:14:36+00:00,658.0,796,200.0,596.0,25.125628140703515,118,52,0,1052,753,0,40,0,0,6.0,6.0,1.0,Critical,0.0,0.0,0.0,0.0,0.0,0.0,-1.407705192629816,46.0,45.0,6.0,6.0,0.0,0.0,-1.407705192629816,0.0,46.0,0.0,45.0,0.0,6.0,0.0,6.0,0.0,0.0,46.0,-1.407705192629816,0.06133333333333333,0.0,0.0,0.0,0.7487437185929648,0.08166969147005444
10047,2011-03-11 07:14:36+00:00,665.0,797,200.0,597.0,25.094102885821837,118,52,0,1053,754,0,40,0,0,6.0,6.0,1.0,Critical,-0.03152525488167868,1.0,1.0,0.0,0.0,0.0,-1.3686630716249724,45.0,44.0,6.0,6.0,0.0,-0.03152525488167868,-1.3686630716249724,1.0,45.0,1.0,44.0,0.0,6.0,0.0,6.0,0.0,0.0,45.0,-1.3686630716249724,0.0598404255319149,0.0,0.0,0.0,0.7490589711417817,0.07956600361663653
10047,2011-03-18 07:14:36+00:00,672.0,811,205.0,606.0,25.27743526510481,122,55,0,1075,768,0,40,0,0,1.0,1.0,1.0,Critical,0.18333237928297308,14.0,9.0,4.0,3.0,0.0,0.08851838853050253,17.0,12.0,4.0,3.0,0.0,0.18333237928297308,0.08851838853050253,14.0,17.0,9.0,12.0,4.0,4.0,3.0,3.0,0.0,0.0,17.0,0.08851838853050253,0.021410579345088162,0.004932182490752158,0.0036991368680641184,0.0,0.7472256473489519,0.020202020202020204
10047,2011-03-25 07:14:36+00:00,679.0,811,205.0,606.0,25.27743526510481,122,55,0,1075,768,0,40,0,0,1.0,1.0,1.0,Critical,0.0,0.0,0.0,0.0,0.0,0.0,0.1518071244012944,15.0,10.0,4.0,3.0,0.0,0.0,0.1518071244012944,0.0,15.0,0.0,10.0,0.0,4.0,0.0,3.0,0.0,0.0,15.0,0.1518071244012944,0.018844221105527637,0.0,0.0,0.0,0.7472256473489519,0.016778523489932886
10047,2011-11-04 07:14:36+00:00,903.0,924,206.0,718.0,22.29437229437229,126,58,0,1247,879,0,41,0,0,2.0,1.0,0.5,Critical,-2.9830629707325187,113.0,112.0,4.0,3.0,0.0,-2.8312558463312243,128.0,122.0,8.0,6.0,0.0,-2.9830629707325187,-2.8312558463312243,113.0,128.0,112.0,122.0,4.0,8.0,3.0,6.0,0.0,0.0,128.0,-2.8312558463312243,0.16080402010050251,0.004329004329004329,0.003246753246753247,0.0,0.7770562770562771,0.20469798657718122
10047,2011-11-11 07:14:36+00:00,910.0,929,206.0,723.0,22.17438105489774,126,58,0,1256,884,0,41,0,0,2.0,1.0,0.5,Critical,-0.11999123947455104,5.0,5.0,0.0,0.0,0.0,-2.9197218309240967,132.0,126.0,8.0,6.0,0.0,-0.11999123947455104,-2.9197218309240967,5.0,132.0,5.0,126.0,0.0,8.0,0.0,6.0,0.0,0.0,132.0,-2.9197218309240967,0.1656210790464241,0.0,0.0,0.0,0.7782561894510226,0.21105527638190955
10047,2011-11-18 07:14:36+00:00,917.0,933,206.0,727.0,22.079314040728832,126,58,0,1263,888,0,41,0,0,2.0,1.0,0.5,Critical,-0.09506701416890806,4.0,4.0,0.0,0.0,0.0,-3.198121224375978,122.0,121.0,4.0,3.0,0.0,-0.09506701416890806,-3.198121224375978,4.0,122.0,4.0,121.0,0.0,4.0,0.0,3.0,0.0,0.0,122.0,-3.198121224375978,0.1504315659679408,0.0,0.0,0.0,0.7792068595927116,0.19966996699669967
10047,2011-11-25 07:14:36+00:00,924.0,936,206.0,730.0,22.00854700854701,126,58,0,1267,891,0,41,0,0,2.0,1.0,0.5,Critical,-0.07076703218182345,3.0,3.0,0.0,0.0,0.0,-3.2688882565578012,125.0,124.0,4.0,3.0,0.0,-0.07076703218182345,-3.2688882565578012,3.0,125.0,3.0,124.0,0.0,4.0,0.0,3.0,0.0,0.0,125.0,-3.2688882565578012,0.15413070283600494,0.0,0.0,0.0,0.7799145299145299,0.20462046204620463
10047,2011-12-02 07:14:36+00:00,931.0,938,207.0,731.0,22.068230277185503,126,58,0,1271,893,0,41,0,0,1.0,1.0,1.0,Critical,0.05968326863849427,2.0,1.0,0.0,0.0,0.0,-0.22614201718678828,14.0,13.0,0.0,0.0,0.0,0.05968326863849427,-0.22614201718678828,2.0,14.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,-0.22614201718678828,0.015151515151515152,0.0,0.0,0.0,0.779317697228145,0.018105849582172703
10047,2011-12-09 07:14:36+00:00,938.0,942,208.0,734.0,22.08067940552017,126,58,0,1277,897,0,41,0,0,1.0,1.0,1.0,Critical,0.012449128334665716,4.0,3.0,0.0,0.0,0.0,-0.09370164937757153,13.0,11.0,0.0,0.0,0.0,0.012449128334665716,-0.09370164937757153,4.0,13.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,-0.09370164937757153,0.013993541442411194,0.0,0.0,0.0,0.7791932059447984,0.015214384508990318
10047,2011-12-16 07:14:36+00:00,945.0,942,208.0,734.0,22.08067940552017,126,58,0,1277,897,0,41,0,0,1.0,1.0,1.0,Critical,0.0,0.0,0.0,0.0,0.0,0.0,0.0013653647913365319,9.0,7.0,0.0,0.0,0.0,0.0,0.0013653647913365319,0.0,9.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0013653647913365319,0.00964630225080386,0.0,0.0,0.0,0.7791932059447984,0.009628610729023384
10047,2011-12-23 07:14:36+00:00,952.0,943,208.0,735.0,22.057264050901377,126,58,0,1279,898,0,41,0,0,1.0,1.0,1.0,Critical,-0.023415354618791184,1.0,1.0,0.0,0.0,0.0,0.0487170423543688,7.0,5.0,0.0,0.0,0.0,-0.023415354618791184,0.0487170423543688,1.0,7.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0487170423543688,0.007478632478632479,0.0,0.0,0.0,0.7794273594909862,0.00684931506849315
10047,2011-12-30 07:14:36+00:00,959.0,947,208.0,739.0,21.964097148891238,126,58,0,1286,902,0,41,0,0,2.0,2.0,1.0,Critical,-0.09316690201013955,4.0,4.0,0.0,0.0,0.0,-0.10413312829426502,9.0,8.0,0.0,0.0,0.0,-0.09316690201013955,-0.10413312829426502,4.0,9.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,-0.10413312829426502,0.009594882729211088,0.0,0.0,0.0,0.7803590285110876,0.01094391244870041
10047,2012-01-06 07:14:36+00:00,966.0,950,209.0,741.0,22.0,126,58,0,1292,905,0,41,0,0,1.0,1.0,1.0,Critical,0.035902851108762235,3.0,2.0,0.0,0.0,0.0,-0.0806794055201685,8.0,7.0,0.0,0.0,0.0,0.035902851108762235,-0.0806794055201685,3.0,8.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.0806794055201685,0.008492569002123142,0.0,0.0,0.0,0.78,0.009536784741144414
10047,2012-01-13 07:14:36+00:00,973.0,952,209.0,743.0,21.95378151260504,126,58,0,1296,907,0,41,0,0,1.0,1.0,1.0,Critical,-0.046218487394959595,2.0,2.0,0.0,0.0,0.0,-0.1268978929151281,10.0,9.0,0.0,0.0,0.0,-0.046218487394959595,-0.1268978929151281,2.0,10.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,-0.1268978929151281,0.010615711252653927,0.0,0.0,0.0,0.7804621848739496,0.01226158038147139
10047,2012-01-20 07:14:36+00:00,980.0,953,209.0,744.0,21.93074501573977,126,58,0,1298,908,0,41,0,0,1.0,1.0,1.0,Critical,-0.023036496865270095,1.0,1.0,0.0,0.0,0.0,-0.126519035161607,10.0,9.0,0.0,0.0,0.0,-0.023036496865270095,-0.126519035161607,1.0,10.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,-0.126519035161607,0.010604453870625663,0.0,0.0,0.0,0.7806925498426023,0.012244897959183673
10047,2012-02-24 07:14:36+00:00,1015.0,972,210.0,762.0,21.604938271604937,126,58,0,1326,927,0,41,0,0,3.0,3.0,1.0,Critical,-0.3258067441348338,19.0,18.0,0.0,0.0,0.0,-0.35915887728630125,25.0,23.0,0.0,0.0,0.0,-0.3258067441348338,-0.35915887728630125,19.0,25.0,18.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,-0.35915887728630125,0.026399155227032733,0.0,0.0,0.0,0.7839506172839507,0.03112313937753721
10047,2012-03-02 07:14:36+00:00,1022.0,972,210.0,762.0,21.604938271604937,126,58,0,1326,927,0,41,0,0,3.0,3.0,1.0,Critical,0.0,0.0,0.0,0.0,0.0,0.0,-0.3950617283950635,22.0,21.0,0.0,0.0,0.0,0.0,-0.3950617283950635,0.0,22.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,-0.3950617283950635,0.023157894736842106,0.0,0.0,0.0,0.7839506172839507,0.02834008097165992
10047,2012-03-09 07:14:36+00:00,1029.0,975,210.0,765.0,21.53846153846154,126,58,0,1331,930,0,41,0,0,3.0,3.0,1.0,Critical,-0.06647673314339642,3.0,3.0,0.0,0.0,0.0,-0.4153199741435003,23.0,22.0,0.0,0.0,0.0,-0.06647673314339642,-0.4153199741435003,3.0,23.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,-0.4153199741435003,0.02415966386554622,0.0,0.0,0.0,0.7846153846153846,0.029609690444145357
10047,2012-03-16 07:14:36+00:00,1036.0,985,210.0,775.0,21.31979695431472,129,59,0,1345,941,0,41,0,0,3.0,3.0,1.0,Critical,-0.21866458414681844,10.0,10.0,3.0,1.0,0.0,-0.6109480614250486,32.0,31.0,3.0,1.0,0.0,-0.21866458414681844,-0.6109480614250486,10.0,32.0,10.0,31.0,3.0,3.0,1.0,1.0,0.0,0.0,32.0,-0.6109480614250486,0.033578174186778595,0.003045685279187817,0.0010152284263959391,0.0,0.7868020304568528,0.041666666666666664
10047,2012-10-05 07:14:36+00:00,1239.0,1152,213.0,939.0,18.489583333333336,202,77,0,1634,1109,0,46,0,0,1.0,0.0,0.0,Low,-2.830213620981386,167.0,164.0,73.0,18.0,0.0,-3.115354938271601,180.0,177.0,76.0,19.0,0.0,-2.830213620981386,-3.115354938271601,167.0,180.0,164.0,177.0,73.0,76.0,18.0,19.0,0.0,0.0,180.0,-3.115354938271601,0.18518518518518517,0.06336805555555555,0.015625,0.0,0.8151041666666666,0.23228346456692914
10047,2012-10-12 07:14:36+00:00,1246.0,1152,213.0,939.0,18.489583333333336,202,77,0,1634,1109,0,46,0,0,9.0,0.0,0.0,Low,0.0,0.0,0.0,0.0,0.0,0.0,-3.115354938271601,180.0,177.0,76.0,19.0,0.0,0.0,-3.115354938271601,0.0,180.0,0.0,177.0,0.0,76.0,0.0,19.0,0.0,0.0,180.0,-3.115354938271601,0.18518518518518517,0.0,0.0,0.0,0.8151041666666666,0.23228346456692914
10047,2012-10-19 07:14:36+00:00,1253.0,1154,213.0,941.0,18.457538994800693,204,77,0,1638,1111,0,46,0,0,9.0,0.0,0.0,Low,-0.03204433853264277,2.0,2.0,2.0,0.0,0.0,-3.080922543660847,179.0,176.0,78.0,19.0,0.0,-0.03204433853264277,-3.080922543660847,2.0,179.0,2.0,176.0,2.0,78.0,0.0,19.0,0.0,0.0,179.0,-3.080922543660847,0.1835897435897436,0.0017331022530329288,0.0,0.0,0.8154246100519931,0.23006535947712417
10047,2012-10-26 07:14:36+00:00,1260.0,1157,213.0,944.0,18.409680207433016,206,77,0,1642,1114,0,46,0,0,10.0,0.0,0.0,Low,-0.04785878736767657,3.0,3.0,2.0,0.0,0.0,-2.9101167468817053,172.0,169.0,77.0,18.0,0.0,-0.04785878736767657,-2.9101167468817053,3.0,172.0,3.0,169.0,2.0,77.0,0.0,18.0,0.0,0.0,172.0,-2.9101167468817053,0.1746192893401015,0.001728608470181504,0.0,0.0,0.8159031979256698,0.21806451612903227
10047,2012-11-02 07:14:36+00:00,1267.0,1158,213.0,945.0,18.393782383419687,207,77,0,1643,1115,0,46,0,0,12.0,1.0,0.0833333333333333,Medium,-0.015897824013329398,1.0,1.0,1.0,0.0,0.0,-0.09580094991364874,6.0,6.0,5.0,0.0,0.0,-0.015897824013329398,-0.09580094991364874,1.0,6.0,1.0,6.0,1.0,5.0,0.0,0.0,0.0,0.0,6.0,-0.09580094991364874,0.005208333333333333,0.0008635578583765112,0.0,0.0,0.8160621761658031,0.006389776357827476
10047,2012-11-09 07:14:36+00:00,1274.0,1169,222.0,947.0,18.99059024807528,215,77,0,1656,1124,0,46,0,0,6.0,1.0,0.1666666666666666,High,0.5968078646555917,11.0,2.0,8.0,0.0,0.0,0.5010069147419429,17.0,8.0,13.0,0.0,0.0,0.5968078646555917,0.5010069147419429,11.0,17.0,2.0,8.0,8.0,13.0,0.0,0.0,0.0,0.0,17.0,0.5010069147419429,0.014756944444444444,0.006843455945252352,0.0,0.0,0.8100940975192472,0.008519701810436636
